mol_id,smile,energy
18076778,[O:5]=[C:2]([C:4]([CH3:9])([CH3:10])[CH3:8])[O:1][C:3]1=[CH:7][C:13]([CH:15]=[CH:17][CH:18]=[CH:16]2)=[C:14]2[CH:12]=[C:6]1[CH2:11]OC(C(C)(C)C)=O,-958.8882762
18076780,CC(O[CH:1]1[C:2]2=[CH:5][CH:9]=[CH:12][CH:8]=[C:4]2[C:6]3=[CH:10][CH:13]=[CH:11][CH:7]=[C:3]13)=O,-689.4619167
18076789,CC(O[CH:1]([C:3]1=[CH:6][C:10]([C:14]([O:18][CH2:21][CH3:22])=[O:19])=[CH:15][CH:11]=[CH:7]1)[C:2]2=[CH:4][C:8]([CH:13]=[CH:17][CH:20]=[CH:16]3)=[C:12]3[CH:9]=[CH:5]2)=O,-1111.18587
18076792,CC(O[CH:1]([C:3]1=[CH:6][CH:10]=[CH:14][CH:11]=[CH:7]1)[C:2]2=[CH:4][C:8]([CH:13]=[CH:16][CH:17]=[CH:15]3)=[C:12]3[CH:9]=[CH:5]2)=O,-844.1805862
18076800,CC(O[CH:1]([C:3]1=[CH:7][S:11][CH:10]=[CH:6]1)[C:2]2=[CH:4][C:8]([CH:13]=[CH:15][CH:16]=[CH:14]3)=[C:12]3[CH:9]=[CH:5]2)=O,-776.9305317
18076802,CC(O[CH:1]([C:3]1=[CH:7][O:11][CH:10]=[CH:6]1)[C:2]2=[CH:4][C:8]([CH:13]=[CH:15][CH:16]=[CH:14]3)=[C:12]3[CH:9]=[CH:5]2)=O,-841.9651151
18076805,CC(O[CH:1]([C:3]1=[CH:6][CH:10]=[CH:11][S:7]1)[C:2]2=[CH:4][C:8]([CH:13]=[CH:15][CH:16]=[CH:14]3)=[C:12]3[CH:9]=[CH:5]2)=O,-776.9291436
18076870,O=C(COC)O[CH:1]([C:3]1=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]1)[C:2]2=[CH:4][CH:8]=[CH:12][CH:9]=[CH:5]2,-690.6579752
18076874,O=C(C1=CC=CC=N1)O[CH:1]([C:3]2=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]2)[C:2]3=[CH:4][CH:8]=[CH:12][CH:9]=[CH:5]3,-937.536035
18076877,O=C(COCCOC)O[CH:1]([C:3]1=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]1)[C:2]2=[CH:4][CH:8]=[CH:12][CH:9]=[CH:5]2,-998.0991549
18076879,O=C(C(C1=CC=CC=C1)OC)O[CH:1]([C:3]2=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]2)[C:2]3=[CH:4][CH:8]=[CH:12][CH:9]=[CH:5]3,-1075.242405
18076882,O=C(COCC)O[CH:1]([C:3]1=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]1)[C:2]2=[CH:4][CH:8]=[CH:12][CH:9]=[CH:5]2,-883.6590302
18076884,O=C(COC)O[CH:1]([C:3]1=[CH:6][CH:11]=[CH:15][CH:12]=[CH:7]1)[C:2]2=[C:4]([CH3:8])[C:9]3=[CH:13][CH:16]=[CH:17][CH:14]=[C:10]3[S:5]2,-816.2257405
18076886,O=C(COC)O[CH2:1][C:2]1=[CH:3][C:5]([O:7][CH3:9])=[CH:8][CH:6]=[CH:4]1,-727.9457834
18076889,O=C(COC)O[CH2:1][C:2]1=[CH:3][CH:5]=[C:7]([C:8]2=[CH:9][CH:11]=[CH:13][CH:12]=[CH:10]2)[CH:6]=[CH:4]1,-844.3754117
18076890,[O:5]=[C:2]([C:4]([CH3:9])([CH3:10])[CH3:8])[NH:1][C:3]1=[CH:6][CH:11]=[C:13]([CH2:14]OC(COC)=O)[CH:12]=[CH:7]1,-785.5174384
18076892,O=C(COC)O[CH2:1][C:2]1=[CH:3][CH:5]=[C:7]([C:8]#[N:9])[CH:6]=[CH:4]1,-705.6635757
18076908,Br[C:1]1=[CH:2][C:4]([CH:7]=[CH:9][C:10]([OH:11])=[CH:8]2)=[C:6]2[CH:5]=[CH:3]1,-685.5859004
18400999,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][C@@H:19]([CH:21]([CH3:23])[CH3:22])[CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-486.9793909
18401005,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-486.9793907
18401008,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:10]3=[N:15][C@:19]([C:21]4=[CH:22][CH:24]=[CH:26][CH:25]=[CH:23]4)([H])[CH2:20][O:16]3)[CH:11]=[CH:17][CH:12]=[CH:7]2,-486.9793909
18401121,[O:4]=[C:2]([C:5]1=[C:8]([CH3:13])[CH:14]=[CH:19][CH:15]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:20][CH2:21][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-486.9793909
18401122,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([CH3:21])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1402.531994
18401128,[O:4]=[C:2]([C:5]1=[C:8]([CH3:13])[CH:14]=[C:19]([CH3:22])[CH:15]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:20][CH2:21][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-486.9793909
18401135,[O:4]=[C:2]([C:5]1=[CH:8][C:13]([O:18][CH3:22])=[CH:19][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:20][CH2:21][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-991.8840687
18401140,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([O:21][CH3:22])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-991.8867448
18401147,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([C:21]2=[CH:22][CH:24]=[CH:26][CH:25]=[CH:23]2)[CH:14]=[CH:9]1)[NH:1][C:3]3=[C:6]([C:11]4=[N:16][CH2:19][CH2:20][O:17]4)[CH:10]=[CH:15][CH:12]=[CH:7]3,-1108.315082
18401155,[O:3]=[C:1]([C:4]1=[CH:7][CH:12]=[CH:16][C:10]2=[C:6]1[CH:11]=[CH:18][CH:22]=[CH:17]2)[NH:2][C:5]3=[C:8]([C:14]4=[N:20][CH2:23][CH2:24][O:21]4)[CH:13]=[CH:19][CH:15]=[CH:9]3,-486.9793909
18401156,[O:4]=[C:2]([C:5]1=[C:8]([F:13])[CH:14]=[CH:19][CH:15]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:20][CH2:21][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-976.6329601
18401162,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([F:21])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1462.440302
18401175,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([Cl:21])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-891.8133253
18401179,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([Br:21])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-890.0278588
18401186,[O:4]=[C:2]([C:5]1=[C:8]([C:13]([F:20])([F:21])[F:19])[CH:14]=[CH:22][CH:15]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:23][CH2:24][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-1700.123642
18401190,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([C:21]([F:23])([F:24])[F:22])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1214.331397
18401193,[O:4]=[C:2]([C:5]1=[CH:8][C:13]([C:18]([F:23])([F:24])[F:22])=[CH:19][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:20][CH2:21][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1214.33401
18401199,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([C:21]([CH3:22])=[O:23])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1029.980221
18401204,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[C:18]([CH:21]=[CH2:22])[CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-954.7815154
18401229,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-256.1105874
18401236,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1429.930577
18401250,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-447.6897394
18401269,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-462.0610417
18401284,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-877.4391456
18401289,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-652.0544313
18401293,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-652.0614327
18401297,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-460.2757342
18401304,[NH2:20][S:18]([C:16]1=[CH:19][CH:17]=[CH:15][C:12]([C:8]2=[CH:4][N:2]([N:5]=[CH:9]2)[CH2:1][C:3]3=[CH:6][CH:10]=[CH:13][CH:11]=[CH:7]3)=[CH:14]1)(=[O:21])=[O:22],-877.4391456
18401309,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1382.898823
18401313,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1772.845292
18401321,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-877.4391456
18401343,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1495.632762
18401347,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1307.303753
18401355,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1292.92398
18401367,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1368.016736
18401370,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1368.008055
18401372,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1255.800643
18401379,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1837.417206
18401382,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1897.27475
18401398,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-303.4044635
18401401,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1516.556058
18401405,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1218.946308
18401411,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-319.4415041
18401416,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1195.65078
18401418,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1211.710921
18401432,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1333.173037
18401529,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:14][O:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:18][CH2:19][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-486.9793909
18401532,[O:4]=[C:2]([C:5]1=[C:8]([CH3:13])[O:14][CH:15]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:19][CH2:20][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-914.5182793
18401536,[O:4]=[C:2]([C:5]1=[CH:8][C:13]2=[CH:18][CH:22]=[CH:23][CH:19]=[C:14]2[O:9]1)[NH:1][C:3]3=[C:6]([C:11]4=[N:16][CH2:20][CH2:21][O:17]4)[CH:10]=[CH:15][CH:12]=[CH:7]3,-1028.751193
18401540,[O:4]=[C:2]([C:5]1=[CH:9][CH:15]=[CH:14][N:8]1[CH3:13])[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:19][CH2:20][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-894.6658911
18401541,[CH3:1][N:2]1[C:4]([C:7]([NH:11][C:14]2=[C:15]([C:18]3=[N:21][CH2:23][CH2:24][O:22]3)[CH:17]=[CH:20][CH:19]=[CH:16]2)=[O:12])=[CH:8][C:5]4=[CH:9][CH:13]=[CH:10][CH:6]=[C:3]14,-1534.04585
18401548,[O:4]=[C:2]([C:5]1=[CH:9][CH:14]=[N:18][CH:13]=[CH:8]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-893.4573209
18401552,[O:4]=[C:2]([C:5]1=[CH:9][CH:15]=[N:19][CH:14]=[C:8]1[F:13])[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:20][CH2:21][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-992.6484958
18401554,[O:4]=[C:2]([C:5]1=[C:8]([CH3:13])[N:14]=[CH:19][CH:15]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:20][CH2:21][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-932.7457728
18401556,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:14][O:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:18][CH2:19][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-875.2231095
18401560,[O:4]=[C:2]([C:5]1=[CH:8][C:13]2=[CH:18][CH:22]=[CH:23][CH:19]=[C:14]2[O:9]1)[NH:1][C:3]3=[C:6]([C:11]4=[N:16][CH2:20][CH2:21][O:17]4)[CH:10]=[CH:15][CH:12]=[CH:7]3,-319.4415038
18401563,[O:4]=[C:2]([C:5]1=[CH:9][CH:15]=[CH:14][N:8]1[CH3:13])[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:19][CH2:20][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-1212.906102
18401565,[O:4]=[C:2]([C:5]1=[CH:9][CH:15]=[N:14][N:8]1[CH3:13])[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:19][CH2:20][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-910.6807313
18401567,[O:4]=[C:2]([C:5]1=[CH:9][N:15]=[CH:14][N:8]1[CH3:13])[NH:1][C:3]2=[C:6]([C:11]3=[N:17][CH2:19][CH2:20][O:18]3)[CH:10]=[CH:16][CH:12]=[CH:7]2,-1228.926215
18401571,[O:4]=[C:2]([C:5]1=[CH:9][CH:14]=[N:18][CH:13]=[CH:8]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1211.703013
18401574,[O:4]=[C:2]([C:5]1=[CH:9][N:14]=[CH:18][CH:13]=[CH:8]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-893.457944
18401777,[O:4]=[C:2]([C:5]1=[CH:8][CH:13]=[CH:18][CH:14]=[CH:9]1)[NH:1][C:3]2=[C:6]([C:11]3=[N:16][CH2:19][CH2:20][O:17]3)[CH:10]=[CH:15][CH:12]=[CH:7]2,-1163.820543
7599868,[N:2]#[C:1][C:3]([CH:5]=[CH:7][C:9]=1[CH3:10])=[CH:4][N:6]1=[O:8],-359.0971965
7599869,[CH3:1][C:2]1=[CH:3][C:5]([CH:9]=[CH:11][CH:12]=[CH:10]2)=[C:8]2[CH:7]=[N:4]1=[O:6],-283.9406458
7599870,[CH3:8][C:4]1=[C:2]([CH:5]=[CH:10][CH:14]=[CH:9]1)[CH2:1][C:3]2=[CH:7][CH:13]=[CH:15][CH:12]=[N:6]2=[O:11],-632.6650931
7599871,[CH3:1][C:2]1=[CH:4][CH:7]=[CH:8][CH:6]=[N:3]1=[O:5],-362.5090633
7599872,[CH3:1][C:2]1=[CH:4][CH:7]=[CH:8][CH:6]=[N:3]1=[O:5],-343.8497429
7599873,[CH3:1][C:2]1=[CH:4][CH:7]=[CH:8][CH:6]=[N:3]1=[O:5],-323.2314071
7599874,[CH3:1][N:2]1[CH:4]=[CH:7][C:5]2=[CH:8][C:10](Cl)=[CH:9][CH:6]=[C:3]12,-764.1222645
7599875,[CH3:1][C:2]1=[CH:4][C:7]([CH3:9])=[CH:8][CH:6]=[N:3]1=[O:5],-323.2298764
7599876,[CH3:2][O:1][C:3]1=[CH:4][C:6]([O:8][CH3:10])=[CH:9][C:7](Br)=[CH:5]1,-861.5582364
7599877,[CH3:1][C:2]([C:3]([CH:6]=[CH:11][CH:12]=[CH:10]1)=[C:5]1[CH:9]=[CH:8]2)=[N:4]2=[O:7],-516.0294007
7599878,[CH3:1][C:2]([C:3]([CH3:5])=[N:6][CH:9]=[CH:8]1)=[N:4]1=[O:7],-687.9727337
7599879,[CH3:2][CH2:1][C:3]1=[CH:5][CH:8]=[CH:9][CH:7]=[N:4]1=[O:6],-671.9468731
7599880,[O:1]=[N:2]1=[C:3]([CH2:6][CH2:10][CH2:9]2)[C:5]2=[CH:8][CH:7]=[CH:4]1,-439.8653399
7599881,[CH3:1][C:2]1=[CH:4][CH:7]=[CH:8][CH:6]=[N:3]1=[O:5],-632.6630056
7599885,[CH3:1][C:2]1=[CH:4][CH:7]=[CH:8][CH:6]=[N:3]1=[O:5],-362.5090632
7496927,[O:1]=[N:2]1=[C:3]([C:6]2=[CH:8][CH:10]=[CH:12][CH:11]=[CH:9]2)[S:5][CH:7]=[CH:4]1,-359.0971965
7496931,[O:1]=[N:2]1=[C:3]([C:5]2=[CH:8][CH:10]=[C:12]([O:13][CH3:14])[CH:11]=[CH:9]2)[S:6][CH:7]=[CH:4]1,-601.2856054
7496935,[O:1]=[N:2]1=[C:3]([C:6]2=[CH:8][C:10]([CH3:12])=[CH:13][C:11]([CH3:14])=[CH:9]2)[S:5][CH:7]=[CH:4]1,-565.4157643
7496950,[O:1]=[N:2]1=[C:3]([C:6]2=[CH:8][CH:10]=[CH:12][CH:11]=[CH:9]2)[S:5][CH:7]=[CH:4]1,-581.5427393
7496951,[O:1]=[N:2]1=[C:3]([C:6]2=[CH:8][CH:10]=[CH:12][CH:11]=[CH:9]2)[S:5][CH:7]=[CH:4]1,-832.163085
7496952,[O:1]=[N:2]1=[C:3]([C:5]2=[CH:8][CH:10]=[C:12]([O:13][CH3:14])[CH:11]=[CH:9]2)[S:6][CH:7]=[CH:4]1,-283.9409618
7496953,[CH3:3][CH:1]([C:4]([S:7][CH:10]=[CH:9]1)=[N:6]1=[O:8])[CH2:2][CH3:5],-643.9814644
7595951,[CH3:7][CH2:4][CH2:2][CH2:1][C:3]1=[CH:5][CH:8]=[C:10](Cl)[CH:9]=[CH:6]1,-491.7698927
7595952,[CH3:7][CH2:4][CH2:2][CH2:1][C:3]1=[CH:5][CH:8]=[C:10](Cl)[CH:9]=[CH:6]1,-491.7726607
7595953,[CH3:2][O:1][C:3]1=[CH:4][CH:6]=[C:8](Cl)[CH:7]=[CH:5]1,-785.2372649
7595954,[CH3:2][O:1][C:3]1=[CH:4][C:6](Cl)=[CH:8][CH:7]=[CH:5]1,-899.7081974
7595955,[CH3:2][O:1][C:3]1=[CH:4][C:6](Cl)=[CH:8][CH:7]=[CH:5]1,-899.7134513
7595957,[CH3:2][O:1][C:3]1=[CH:4][C:6](Cl)=[C:8]([O:9][CH3:10])[CH:7]=[CH:5]1,-839.3082012
7595959,[O:2]=[CH:1][C:3]1=[CH:4][CH:6]=[C:8](Cl)[CH:7]=[CH:5]1,-631.499456
7595964,[CH3:2][O:1][C:3]1=[CH:4][C:6](Cl)=[C:8]([O:9][CH3:10])[CH:7]=[CH:5]1,-747.1396988
7595966,[OH:4][CH2:2][CH2:1][C:3]1=[CH:5][C:7](Cl)=[CH:9][CH:8]=[CH:6]1,-755.3804006
7595967,[OH:4][CH2:2][CH2:1][C:3]1=[CH:5][CH:7]=[C:9](Cl)[CH:8]=[CH:6]1,-755.376853
7595968,Cl[C:7]1=[C:8]([CH3:10])[CH:11]=[CH:13][C:12]([CH3:14])=[CH:9]1,-597.0244498
7543473,[O:4]=[C:1]([NH:3][O:8][CH3:9])[C:2]([CH3:6])([CH3:7])[CH3:5],-672.1799147
7543474,[O:4]=[C:1]([NH:3][O:8][CH3:9])[C:2]([CH3:6])([CH3:7])[CH3:5],-441.3093695
7543480,[CH3:8][C:5]1=[C:3]([CH:6]=[C:10]([CH3:13])[CH:12]=[CH:9]1)[O:1][CH2:2][CH2:4][CH2:7][C:11]([CH3:15])([CH3:16])[C:14]([NH:17][O:19][CH3:20])=[O:18],-904.4833332
7543481,[O:4]=[C:1]([NH:3][O:8][CH3:9])[C:2]([CH3:6])([CH3:7])[CH3:5],-750.7477036
7543489,[CH3:8][C:5]1=[C:3]([CH:6]=[C:10]([CH3:13])[CH:12]=[CH:9]1)[O:1][CH2:2][CH2:4][CH2:7][C:11]([CH3:15])([CH3:16])[C:14]([NH:17][O:19][CH3:20])=[O:18],-904.483729
7543494,[CH3:1][C@@:2]1([CH2:5][CH2:10][CH2:13]2)[C:4]3=[CH:9][CH:16]=[C:19]([CH:21]([CH3:24])[CH3:23])[CH:15]=[C:8]3[CH2:14][CH2:7][C@@:3]1([H])[C@@:6]2([C:11]([NH:17][O:20][CH3:22])=[O:18])[CH3:12],-1023.320564
7543495,[CH3:1][C@@:2]1([CH2:5][CH2:10][CH2:13]2)[C:4]3=[CH:9][CH:16]=[C:19]([CH:21]([CH3:24])[CH3:23])[CH:15]=[C:8]3[CH2:14][CH2:7][C@@:3]1([H])[C@@:6]2([C:11]([NH:17][O:20][CH3:22])=[O:18])[CH3:12],-1023.320496
